id,name,type,status,price,sale_price,currency,category,url,sold_quantity,rating,problems_solved,description
1805705784,بوكس الهدايا مع كيك,service,hidden,10,,SAR,تجريب,https://salatips.com/ar/بوكس-الهدايا-مع-كيك/p1805705784,0,0,تصميم وواجهة المتجر غير احترافية / تجربة استخدام ضعيفة | نقص المعرفة/المهارة في إدارة المتجر,بوكس الهدايا تم تصميمه بطريقة تليق بأحبابكم يتكون من كيكة مقاس 4 انش وبوكيه ورد وشمعة وبطاقة إهداء بالإضافة إلى بطاقة هدية من إحدى المتاجر العالمية يرجى كتابة اسم الشخص المُهدَى إليه بالاضافة الى الكتابه على الكيكة وإسم الشخص المُهدي في الأسفل على النحو التالي (Nada - happy birthday - From Fatimah) احتمالية تغير نوع الورد عن الصور تصميم الكيك ولونها ثابت يمكن فقط تغيير الكتابة عالكيك المنتج يحتوي على ألوان طعام مما يؤدي الى تصبّغ الاسنان في حالة اختيار الالوان الغامقة
1288964889,تصوير اعلان لثيم فخامة,service,hidden,1500,,SAR,,https://salatips.com/ar/تصوير-اعلان-لثيم-فخامة/p1288964889,0,0,تصميم وواجهة المتجر غير احترافية / تجربة استخدام ضعيفة | ضعف التسويق وإدارة حسابات التواصل الاجتماعي | منتجات ناقصة أو أوصاف/تصوير ضعيف,
609226902,طقم كلاسيك,service,hidden,0,,SAR,,https://salatips.com/ar/طقم-كلاسيك/p609226902,0,0,,
1238067740,الباقة الذهبية,product,hidden,1899,,SAR,,https://salatips.com/ar/الباقة-الذهبية/p1238067740,0,0,المتجر جديد / يحتاج تأسيس كامل,
372500358,أكاديمية خبراء المنصات,service,hidden,199,199,SAR,اكاديمية خبراء المنصات,https://salatips.com/ar/platform-experts-academy/p372500358,0,0,ضعف التسويق وإدارة حسابات التواصل الاجتماعي | نقص المعرفة/المهارة في إدارة المتجر,"ماهي ""أكاديمية خبراء المنصات"" هي رحلة استثنائية واحترافية تهدف إلى تزويدك بالمعرفة والمهارات اللازمة لتحقيق النجاح في عالم المنصات الرقمية. وتغطي مجموعة واسعة من المواضيع المتعلقة بالتجارة الإلكترونية. وتقدم المساعدة المستمرة والدائمة. ما هي مميزاتها: ستحصل على دعوة للانضمام إلى قروب خاص، حيث يمكنك التفاعل والتواصل مع المشتركين الآخرين في الأكاديمية. يوفر هذا القروب بيئة تفاعلية وتعليمية تمكنك من طرح الأسئلة والمناقشات وتبادل الخبرات. ستحصل على وصول كامل وغير محدود إلى جميع الكتب والورش التدريبية التي يقدمها فريق خبراء المنصات. تلك الكتب والورش تم تطويرها بواسطة خبراء متخصصين في مجال التسويق الرقمي والتجارة الإلكترونية. ستتاح لك فرصة الاستفادة من جلسة استشارية مجانية. يمكنك طرح أسئلتك والحصول على توجيهات واستشارات مخصصة من الخبراء في مجال التسويق الرقمي و التجارة الإلكترونية. هذا سيساعدك في تحسين استراتيجياتك وتحقيق أهدافك بشكل فعال. لقاءات خاصة وحصرية لأعضاء القروب حيث يمكنك الاستفادة من جلسات تفاعلية مع المدربين والخبراء في مجال التسويق الرقمي. هذه اللقاءات تمنحك فرصة للتواصل المباشر وطرح الأسئلة والحصول على المشورة المباشرة. ستتاح لك فرصة التواصل والتفاعل مع مجتمع من المشاركين الآخرين في الأكاديمية. هذا يوفر لك فرصة للتعلم من تجارب الآخرين وتبادل الأفكار والمعرفة وتوسيع شبكة علاقاتك المهنية. ستتمكن من تطوير مهاراتك في مجالات مختلفة مثل التسويق و هذا سيزيد من فرصك في النجاح والتميز ستتعلم أحدث الاستراتيجيات والتقنيات والأدوات التي تساعدك في تحقيق أهدافك وتعزيز وجودك الرقمي ستكتسب معرفة عميقة ومتخصصة في مجال التسويق الرقمي وإدارة المنصات الرقمية ستحصل على دعم مستمر من فريق الأكاديمية والمدربين المتخصصين ستتلقى المساعدة والدعم في حالة وجود أي تحديات أو استفسارات ستحصل على خصم خاص على جميع خدماتنا انضم الآن إلى ""أكاديمية خبراء المنصات"" واحصل على العديد من المزايا الاحترافية: دفع مرة واحدة فقط والاستفادة الكاملة مدى الحياة! الخصم لفترة محدودة! لا تفوت هذا العرض الحصري! العدد محدود! احجز مكانك الآن قبل نفاذ الأماكن! استثمر في مستقبلك واكتسب المعرفة والمهارات التي ستضعك في المقدمة. انضم إلى أكاديمية خبراء المنصات الآن وابدأ رحلتك نحو النجاح في التجارة الإلكترونية. انضمام إلينا اليوم!"
373814976,ورشة احتراف التجارة الالكترونية,digital,hidden,113.85,,SAR,اكاديمية خبراء المنصات,https://salatips.com/ar/ورشة-احتراف-التجارة-الالكترونية/p373814976,0,0,تصميم وواجهة المتجر غير احترافية / تجربة استخدام ضعيفة | ضعف الظهور في محركات البحث / قلة الزيارات (SEO) | عدم وجود دومين/نطاق خاص بالمتجر | خيارات دفع محدودة / لا يوجد تقسيط | مشاكل أو نقص في إعداد الشحن والتوصيل | ضعف التسويق وإدارة حسابات التواصل الاجتماعي | ضعف خدمة العملاء والتواصل المباشر | الحاجة لتقييم/تحليل شامل للمتجر | نقص المعرفة/المهارة في إدارة المتجر,"هل ترغب بالبدء بمشروعك الخاص للتجارة الالكترونية مع متابعة مستمرة مع خبراء في هذا المجال؟ اذا معنا راح تتعلم جميع المهارات المطلوبة عشان تنجح وتتفوق في التجارة الالكترونية. راح نبسط ونسهل ونشرح ونختصر عليك كثييييييير من الجهد والوقت ونتابع معك على شيء تحتاج تعرفه عشان تبدأ بداية صحيحة نقاط مهمة • تمكنكم الورشة على التواصل المستمر مع خبراء مجال التجارة الالكترونيه من خلال قروب تلقرام خاص بالمشتركين . • لقاءات و نقاشات اسبوعية تتضمن محاور اساسية كالتسويق و غيره لمتابعة تطوركم و الرد على استفساراتكم شخصيا عبر zoom • ورش عمل في مواضيع متعددة مزايا التسجيل : الانضمام الى قروب تلقرام خاص الحصول مجانا على جميع الكتب الالكترونية المدفوعة في موقعنا خصم خاص لجميع الخدمات المقدمة على موقعنا لقائات خاصة بالاعضاء المسجلين في القروب بشكل مستمر الرد على جميع الاسئلة والاستفسارت ورش عمل لشرح وتوضيح مواضيع مختلفة تهم التجارة الالكترونية لقاءات عن التسويق، المنتجات المربحة،..الخ نقاشات في مواضيع مختلفة تقديم النصائح والارشادات بشكل مستمر تقديم عروض خاصة و مميزة للمشتركين من قبل شركاء خبراء المنصات كل هذه المزايا اضافة الى حصولك على الورشة التدريبية الموضحة فالاسفل ⬇️ ستتعلم في هذه الورشة التدريبية كل الأساليب والوسائل للعمل على منصة سلة و امتلاك متجر الكتروني ناجح خطوة بخطوة محاور الورشة التدريبية : التسجيل في منصة سلة تعديل إعدادات المتجر الأساسية اضافة مختلف أنواع المنتجات ( منتج جاهز , خدمة حسب الطلب , منتجات رقميه.. ) التعرف على مزايا باقات سلة والفرق بين كل باقة الاشتراك في باقات سلة حجز الدومين - اسم النطاق تفعيل جميع طرق الدفع ( مدى , فيزا , ابل باي ..) تفعيل خيارات الشحن ( ارامكس وسمسا ..) تخصيص صفحة المتجر والتعديل عليه اضافة التصاميم , البنرات، أقسام المتجر، تعديل الألوان،... اضافة الصفحات التعريفية (سياسة الاستبدال والاسترجاع، سياسة الخصوصية، من نحن،..) اضافة حسابات التواصل الاجتماعي و تطبيق الواتساب المدفوعات الالكترونية وتحويل الارباح شرح كامل ومفصل عن خيارات المتجر طريقة انشاء العروض الخاصه طريقة انشاء الحملات التسويقية طريقة التعامل مع السلات المتروكة قراءة التقارير المتعلقة بالمتجر طريقة عمل الاعلانات طريقة التحكم باعدادات التقييم الغاء وضع الصيانة العلامات التجارية طريقة التواصل مع خدمة عملاء سلة البحث عن أي معلومة بمركز المساعدة تطبيقات ونصائح مهمة لمتجرك طريقة التسويق الناجح لمتجرك مع امثلة مدة الورشة التدريبية : ثلاث ساعات احجز مقعدك الان بسعر مخفض بمناسبة الإطلاق ولمدة 48 ساعة !! ملاحظات: الورشة مسجله ومحفوظة بامكانك مشاهدتها في أي وقت محتوى الورشة مقسم على أجزاء ليسهل عليك الوصول للجزء الذي تريده مرفق مع الورشة مستند نصي توجد به بعض الملاحظات والارشادات المهمة. جميع الحقوق محفوظة لموقع خبراء المنصات ======================================== لا يهم ان لم تكن تقنيا أو تملك خبرة سابقة في هذي الورشة سنبدأ معك من الصفر وسنساعدك على تحقيق فكرتك أو تنفيذ هدفك معنا راح تتعلم جميع المهارات المطلوبة عشان تنجح وتتفوق في التجارة الالكترونية. راح نبسط ونسهل ونشرح ونختصر عليك كثييييييير من الجهد والوقت ونتابع معك على شيء تحتاج تعرفه عشان تبدأ بداية صحيحة هذي الخدمة هي قناة تعليمية بمشاركة فريق الخبراء نساعدك في بدء مشروعك الخاص والعمل عن طريق الانترنت لتبدا في تجارتك الالكترونية اما برأس مال بسيط او متوسط او كبير .. وحتى بدون رأس مال ! * ماهو المتوقع بعد انضمامي لقروب خبراء المنصات؟ سيساعدك المجتمع في فهم واحتراف التجارة الالكترونية واخصار الوقت والجهد وتكوين مصادر دخل مختلفة *ايش راح تحصل عند شرائك لهذي الخدمة: الانضمام الى قروب تلقرام خاص 2 - الوصول لكافة الملفات والمحتويات التعليمية مدى الحياة 3 - دورات وورش عمل مجانية مستمرة بشكل دوري 4 - التواصل مع مدربين وخبراء في مجال التجارة الإلكترونية 5 - متابعة دورية على سير العمل ومساعدتك لاتخاذ الخطوات الصحيحة *هل أحتاج إلى الخبرة أو رأس المال للعمل ؟ لا تحتاج لأي خبرة سابقة للبدء بالعمل .. ولا تحتاج لرأس مال أيضًا ستتعلم كل شيء من الصفر حتى مرحلة التمرس في مجال التجارة الإلكترونية *كيف أحصل على الملفات بعد الشراء ؟ ---------------------------------------------------------------- نشارك معكم في ه ذه الورشة التدريبية خُلاصة تجربتنا في مجال التجارة الإلكترونية المليئة بالتحديات والصعوبات التي جعلتنا نكتسب خبرة واسعة في إدارة المتاجر الالكترونية والتفوق على جميع المنافسين نتبع معك خطوة بخطوة هدايا الورشة: الانضمام الى قروب تلقرام خاص الحصول على جميع الكتب الالكترونية على موقعنا مجانا ( الموجودة حاليا والتي ستضاف مستقبلا) خصم خاص لجميع الخدمات المقدمة على موقعنا لقائات خاصة بالاعضاء المسجلين في القروب بشكل دوري الرد على جميع الاسئلة والاستفسارت داخل القروب ورش عمل لشرح وتوضيح مواضيع مختلفة عن التجارة الالكترونية من الصفر حتى الاحتراف لقاءات عن التسويق، المنتجات المربحة،..الخ نقاشات في مواضيع مختلفة تقديم النصائح والارشادات بشكل مستمر تقديم عروض خاصة لشركائنا مثل تطبيق كرزون اشعارات واتساب & أسعار خاصة لشركة شحن أنوان اكسبريس ملاحظات : الورشة مسجلة ومحفوظة بامكانك مشاهدتها في أي وقت محتوى الورشة مقسم على أجزاء ليسهل عليك الوصول للجزء اللي تريده مرفق مع الورشة مستند نصي توجد به بعض الملاحظات والارشادات المهمة. قيمة الاشتراك يدفع مرة واحدة فقط جميع الحقوق محفوظة لموقع خبراء المنصات."
1802410454,الباقة الفضية - تأسيس وتصميم متجر إلكتروني,service,hidden,1378.85,,SAR,,https://salatips.com/ar/الباقة-الفضية-تأسيس-وتصميم-متجر-إلكتروني/p1802410454,0,0,تصميم وواجهة المتجر غير احترافية / تجربة استخدام ضعيفة | ضعف الظهور في محركات البحث / قلة الزيارات (SEO) | عدم وجود دومين/نطاق خاص بالمتجر | خيارات دفع محدودة / لا يوجد تقسيط | مشاكل أو نقص في إعداد الشحن والتوصيل | لا يوجد تتبع/تحليلات للزوار والأداء | ضعف التسويق وإدارة حسابات التواصل الاجتماعي | منتجات ناقصة أو أوصاف/تصوير ضعيف | المتجر جديد / يحتاج تأسيس كامل | نقص المعرفة/المهارة في إدارة المتجر,شرح الخدمة : إختيارك الأفضل لتصميم وتجهيز متجرك الالكتروني وإستقبال الطلبات الخدمة تشمل: تسجيل حساب جديد تعديل الإعدادات الأساسية للمتجر مثل (اسم المتجر - نشاط المتجر - بيانات التواصل - حسابات التواصل الاجتماعي) إختيار ألوان مناسبة لنشاط المتجر كتابة نبذه تعريفية للمتجر إضافة الصفحات التعريفية ( سياسة الإستخدام، سياسة الخصوصية، سياسة الإسترجاع والإستبدال ، أعمالنا ..) ربط دومين/نطاق جديد من اختيارك. اضافة الحساب البنكي تفعيل طرق الدفع. ربط شركات الشحن. تجهيز خيارات الطلب بالمتجر. تعديل خيارات المتجر تصميم صور الأقسام لواجهة المتجر تصميم البنرات والصور الترويجية تخصيص واجهة المتجر باستخدام Custom css ( مثال: تعديل خلفية المتجر ، تعديل الخطوط ، تحسين طريقة عرض المنتجات ، إضافة تأثيرات إحترافية ..) تحسين SEO المتجر إضافة الكوبونات الترويجية رفع المنتجات ( رفع 50 منتج مجاناً مع الباقة ) تثبيت التطبيقات الضرورية للمتجر تثبيت احصائيات قوقل لاظهار عدد زوار المتجر google analytics تثبيت سناب بكسل snap pixel الخدمة تتميز عن الباقة الاساسية: تخصيص بعض واجهة المتجر باستخدام Custom css ( مثال: تعديل خلفية المتجر ، تعديل الخطوط ، تحسين طريقة عرض المنتجات ، إضافة تأثيرات إحترافية ..) تحسين SEO المتجر اضافة المنتجات - رفع 50 منتج مجاناً امثلة لمتاجر تم العمل عليها لنفس الباقة:- ملاحظة: يمكنك إختيار المنصة الأنسب لتأسيس المتجر عليها ( مثال: منصة زد ، منصة سلة ، منصة فاذر شوب،.. ) تنبيه: الخدمة لا تشمل رسوم المنصة ، رسوم الباقة ، الدومين وأي رسوم أخرى
156692247,تصميم متجر الكتروني على منصة زد,service,hidden,1148.85,,SAR,,https://salatips.com/ar/تصميم-متجر-الكتروني-على-منصة-زد/p156692247,0,0,تصميم وواجهة المتجر غير احترافية / تجربة استخدام ضعيفة | ضعف الظهور في محركات البحث / قلة الزيارات (SEO) | عدم وجود دومين/نطاق خاص بالمتجر | خيارات دفع محدودة / لا يوجد تقسيط | مشاكل أو نقص في إعداد الشحن والتوصيل | ضعف التسويق وإدارة حسابات التواصل الاجتماعي | المتجر جديد / يحتاج تأسيس كامل,"شرح الخدمة : خدمة شاملة لإنشاء متجر إلكتروني متكامل على منصة زد للتجارة الالكترونية الخدمة تشمل: إنشاء حساب جديد على منصة زد. تعديل الإعدادات الأساسية للمتجر مثل (اسم المتجر - نشاط المتجر - بيانات التواصل - حسابات التواصل الاجتماعي) ربط دومين/نطاق جديد من اختيارك. اضافة الحساب البنكي تفعيل طرق الدفع. ربط شركات الشحن. تجهيز خيارات الطلب بالمتجر. تعديل خيارات المتجر رفع المنتجات تصميم 3 بنرات احترافية . تصميم صور الاقسام اضافة الصفحات التعريفية (سياسة الخصوصية ، سياسة التوصيل والاسترجاع ، الشروط والاحكام ، الاتصال بنا ، من نحن) تحسين SEO المتجر والمنتجات ربط التطبيقات والأدوات اللازمة تعديل شكل الواجهة وجميع صفحات المتجر باستخدام CSS تعديل اللألوان , أقسام المتجر , البنرات , الخلفيات , اضافة لمسات احترافية على شكل المتجر شعار المتجر مجانا ملاحظة: الخدمة لا تشمل رسوم زد، رسوم الدومين وأي رسوم أخرى"
680096621,كتاب طرق الربح من التيك توك,digital,hidden,0,,SAR,,https://salatips.com/ar/كتاب-طرق-الربح-من-التيك-توك/p680096621,0,0,ضعف التسويق وإدارة حسابات التواصل الاجتماعي | نقص المعرفة/المهارة في إدارة المتجر,
725854726,نقل متجر من منصة الى منصة اخرى,service,hidden,803.85,,SAR,,https://salatips.com/ar/نقل-متجر-من-منصة-الى-منصة-اخرى/p725854726,0,0,منتجات ناقصة أو أوصاف/تصوير ضعيف,
